0.1,4,32,43.30515670776367,4.621714372341867,12.273215532302856,338387501.0
0.1,4,512,78.35508728027344,2.025288018244277,10.69322681427002,284287908.0
0.001,4,64,95.53880310058594,0.38882792490130735,11.588015794754028,312491327.0
0.1,4,96,40.98023223876953,5.247772042783444,11.409944295883179,308190129.0
0.001,4,768,99.42899322509766,0.053741957614965016,10.734352588653564,286212646.0
0.1,4,1024,38.25319290161133,5.87315019267892,10.634827136993408,286143921.0
0.01,4,768,94.21957397460938,0.5471426210560122,10.675866603851318,286991392.0
0.1,4,192,39.32002258300781,5.571577598468515,10.897036790847778,291629258.0
0.001,4,32,87.63935852050781,1.0186693042989436,12.239428520202637,338943468.0
0.1,4,256,33.21527099609375,6.258923523660397,10.784483671188354,291370226.0
0.1,4,64,38.66289520263672,5.3469701547797355,11.477527856826782,313233512.0
0.001,4,128,96.82170104980469,0.2886759005838958,11.11707592010498,299623623.0
0.01,4,512,90.04427337646484,0.9282902005512251,10.842576265335083,288516046.0
0.01,4,96,35.2650032043457,5.730055019602224,11.45998764038086,308579838.0
0.01,4,64,35.49396896362305,5.61342528611242,11.618018865585327,313385062.0
0.01,4,384,88.27536010742188,1.0918177715265036,10.843199729919434,286991941.0
0.001,4,1024,99.60456085205078,0.03724478687238212,10.726395606994629,286203247.0
0.001,4,192,98.34146881103516,0.1514642294377865,11.059721946716309,295822729.0
0.001,4,512,99.51490783691406,0.0454216850067635,10.801305055618286,285433962.0
0.1,4,384,46.785865783691406,5.010613069568321,10.626218795776367,284721011.0
0.01,4,32,37.60346984863281,5.178871945151414,12.168133020401001,333284974.0
0.01,4,1024,95.54585266113281,0.4200141701022892,10.726523637771606,279759416.0
0.1,13,256,28.67439842224121,5.630012121901935,12.794031381607056,352858716.0
0.1,13,192,41.70875930786133,4.610075015696033,12.651029586791992,350687579.0
0.01,13,96,34.32823944091797,4.7863535418690795,13.727595090866089,381781188.0
0.01,13,64,30.439424514770508,4.906942183684482,14.286071062088013,404306155.0
0.01,13,32,32.535072326660156,4.296425991875356,15.869181632995605,449289438.0
0.1,13,64,31.963693618774414,4.781240624626681,14.236307859420776,395480494.0
0.1,50,256,25.533069610595703,3.252832532609434,22.903343200683594,700216164.0
0.1,50,64,27.94217872619629,2.454162193193295,29.37180256843567,903001839.0
0.001,13,96,85.99139404296875,0.8399108924437191,16.823211431503296,475409427.0
0.1,13,32,32.46176528930664,3.620376075985752,18.661972045898438,537845974.0
0.1,13,768,41.58756637573242,4.392731424038018,13.407629489898682,374862931.0
0.01,13,256,29.53345489501953,4.754792133448929,14.946993589401245,413682779.0
0.1,13,128,28.780250549316406,4.565895783121766,15.606234073638916,435122787.0
0.001,13,384,98.27841186523438,0.12080403231077706,14.381548643112183,400250806.0
0.01,13,128,25.728172302246094,4.856492355465008,15.402712106704712,434243395.0
0.01,13,192,26.381994247436523,4.89230704879025,15.169389009475708,421342793.0
0.01,50,128,24.04697608947754,3.0346349533208152,25.149910926818848,774866242.0
0.01,50,192,25.34129524230957,3.0135459645453953,24.785025358200073,754455466.0
