0.95,bfs,4,0.01,512,50,0.0,2903.086036682129,2903.086036682129,33.134849548339844,154.2593982219696,0.4339133391850277
0.95,jacobi,4,0.01,64,50,2358.273003328567,1456.5848982334137,3814.857901573181,37.41793441772461,2476.214241504669,0.025273412559091137
0.95,spkmeans,4,0.01,96,50,3205.197487410281,1692.1588006019592,4897.356287956238,26.07910919189453,3332.3759231567383,0.022182709675779236
0.95,jacobi,4,0.01,128,50,4847.905497639565,1528.752819776535,6376.658317327499,37.049564361572266,4935.834125518799,0.012753787042217335
0.95,spkmeans,4,0.1,192,50,5784.59691961047,1902.8619406223297,7687.45886015892,24.482831954956055,5881.336543798447,0.012840471544401925
0.95,spkmeans,4,0.1,192,50,7612.883001494218,2117.1348028182983,9730.017804384232,25.721094131469727,7711.507130861282,0.009632230694869693
0.95,jacobi,4,0.01,96,50,9068.613445518225,1048.3198547363281,10116.93330025673,37.26480484008789,9169.013239383698,0.0068420964718175535
0.95,jacobi,4,0.01,96,50,9998.041871884196,1074.209026813507,11072.250898599625,38.02790069580078,10097.367556810379,0.00613745796446161
0.95,bfs,4,0.01,96,50,10972.700691511447,3054.104750394821,14026.805441856384,38.34048843383789,11201.117545127869,0.005504769587637086
