0.95,bfs,8,0.1,512,50,0.0,3628.775166749954,3628.775166749954,36.77272415161133,193.0210530757904,0.32758660380145727
0.95,jacobi,8,0.01,96,50,3083.485264051681,1290.9824512004852,4374.467715263367,38.10609436035156,3220.3622403144836,0.01921960956027158
0.95,spkmeans,8,0.1,512,50,3764.401071842883,2197.7609992027283,5962.162070989609,27.458789825439453,3872.6049818992615,0.018731947181611166
0.95,jacobi,8,0.01,512,50,5912.325107424645,2003.8078246116638,7916.132931947708,38.44230270385742,6009.080139636993,0.010244132991783431
0.95,spkmeans,8,0.1,192,50,7323.88043315646,2255.0686016082764,9578.949034690857,24.813199996948242,7461.57807135582,0.010076542302520355
0.95,spkmeans,8,0.01,128,50,9504.412289070893,2249.406409740448,11753.818698883057,28.263418197631836,9661.54170703888,0.007424970197867866
0.95,jacobi,8,0.01,192,50,11091.863544700354,1891.9326665401459,12983.796211242676,35.45000457763672,11206.59519481659,0.005760076303844383
0.95,jacobi,8,0.01,96,50,12864.838461497156,1822.4587097167969,14687.297171115875,36.29890823364258,13045.044495344162,0.004883168915667096
0.95,bfs,8,0.01,256,13,14587.716193725879,2849.280174255371,17436.996367931366,44.54839324951172,14686.584134578705,0.003775665801344087
